ID_TEMPERATURA,FECHA,AÑO,TEMPERATURA_MEDIA,VV_MAXIMA,VV_MEDIA,ID_INCENDIO,CLAVE,ESTADO,MUNICIPIO,COORDENADA_1,COORDENADA_2,COORDENADAS_REFERENCIA,COORDENADAS,CAUSA,TIPO_VEGETACION,TIPO_INCENDIO,FECHA_INICIO,FECHA_EXT,HECTAREAS,TIPO_IMPACTO,DETECCION,LLEGADA,DURACION,COSTOS,FECHA,HORA,CO,MAX(CO),MIN(CO),AVG(CO),NO2,MAX(NO2),MIN(NO2),AVG(NO2),O3,MAX(O3),MIN(O3),AVG(O3),PM10,MAX(PM10),MIN(PM10),AVG(PM10),SO2,MAX(SO2),MIN(SO2),AVG(SO2),BANDERA_INCENDIO
6784,25/08/2014,2014,20,20.5,8.6,,,,,,,,,,,,,,,,,,,,25/08/2014,00:00:00,0,0,0,0,0.008,0.04,0.002,0.010875,0.038,0.083,0.011,0.043791667,23,36.5,4.8,17.24166671,0.002,0.002,0.001,0.001166667,0
6785,26/08/2014,2014,21,25.9,7.1,,,,,,,,,,,,,,,,,,,,26/08/2014,00:00:00,0,0,0,0,0.007,0.028,0.001,0.00975,0.023,0.053,0.003,0.032875,10.6,28.8,6.5,18.42500007,0.001,0.002,0.001,0.00125,0
6786,27/08/2014,2014,22,18.4,8.6,,,,,,,,,,,,,,,,,,,,27/08/2014,00:00:00,0,0,0,0,0.005,0.039,0.002,0.010791667,0.027,0.053,0.002,0.029833333,15.4,38,10,21.07499989,0.001,0.002,0.001,0.001041667,0
6787,28/08/2014,2014,22,18.4,6.9,,,,,,,,,,,,,,,,,,,,28/08/2014,00:00:00,0,0,0,0,0.037,0.037,0.006,0.016416667,0.001,0.081,0.001,0.036,61.7,77.2,18,35.67083343,0.002,0.005,0.001,0.001791667,0
6788,29/08/2014,2014,25,66.6,19.1,,,,,,,,,,,,,,,,,,,,29/08/2014,00:00:00,0,0,0,0,0.008,0.025,0.003,0.013666667,0.03,0.108,0.01,0.038750001,14.6,48.7,8.6,26.22500014,0.002,0.003,0.002,0.002083333,0
6789,30/08/2014,2014,21,29.5,7.1,,,,,,,,,,,,,,,,,,,,30/08/2014,00:00:00,0,0,0,0,0.014,0.03,0.007,0.014208333,0.03,0.063,0.001,0.036791666,24.7,38.4,10,26.86666675,0.002,0.004,0.002,0.002458333,0
6790,31/08/2014,2014,22,25.9,8.6,,,,,,,,,,,,,,,,,,,,31/08/2014,00:00:00,0,0,0,0,0.008,0.015,0.002,0.00625,0.037,0.04,0.022,0.033333333,22.2,28,12.2,18.09166674,0.002,0.002,0.001,0.0015,0
6791,01/09/2014,2014,21,14.8,4.4,,,,,,,,,,,,,,,,,,,,01/09/2014,00:00:00,0,0,0,0,0.008,0.028,0.003,0.011208334,0.029,0.05,0.004,0.031,20.8,26.7,6.6,18.43750008,0.002,0.002,0.001,0.001083333,0
6792,02/09/2014,2014,20,25.9,4.5,,,,,,,,,,,,,,,,,,,,02/09/2014,00:00:00,0,0,0,0,0.011,0.025,0.004,0.011583333,0.035,0.035,0.002,0.020125,16.5,29.5,10.5,16.80833336,0.001,0.002,0.001,0.001083333,0
6793,03/09/2014,2014,19,25.9,4.6,,,,,,,,,,,,,,,,,,,,03/09/2014,00:00:00,0,0,0,0,0.011,0.015,0.005,0.009333333,0.007,0.039,0.001,0.01225,12.6,28.4,6.7,15.76666661,0.001,0.002,0.001,0.001333333,0
6794,04/09/2014,2014,20,18.4,8.9,,,,,,,,,,,,,,,,,,,,04/09/2014,00:00:00,0,0,0,0,0.006,0.015,0.005,0.009333333,0.009,0.019,0.001,0.007958333,3.8,26.4,3.8,15.16249987,0.001,0.003,0.001,0.001375,0
6795,05/09/2014,2014,21,20.5,6.1,,,,,,,,,,,,,,,,,,,,05/09/2014,00:00:00,0,0,0,0,0.004,0.021,0.001,0.01025,0.01,0.032,0.001,0.0125,3.2,31.9,2.3,14.87083318,0.001,0.003,0.001,0.001166667,0
6796,06/09/2014,2014,20,14.8,4.8,,,,,,,,,,,,,,,,,,,,06/09/2014,00:00:00,0,0,0,0,0.008,0.028,0.005,0.012041667,0.015,0.054,0.006,0.021416667,1.5,28,1.5,14.60833336,0.001,0.002,0.001,0.001875,0
6797,07/09/2014,2014,20,25.9,4.9,,,,,,,,,,,,,,,,,,,,07/09/2014,00:00:00,0,0,0,0,0.025,0.037,0.003,0.010666667,0.007,0.044,0.004,0.028041667,40,40,6.2,17.81249994,0.002,0.002,0.001,0.001041667,0
6798,08/09/2014,2014,21,16.6,7.9,,,,,,,,,,,,,,,,,,,,08/09/2014,00:00:00,0,0,0,0,0.011,0.043,0.005,0.016166667,0.027,0.035,0.002,0.017333334,11.7,46.1,6.9,19.66666653,0.001,0.002,0.001,0.00125,0
6799,09/09/2014,2014,21,24.1,3.1,,,,,,,,,,,,,,,,,,,,09/09/2014,00:00:00,0,0,0,0,0.039,0.045,0.002,0.016541667,0.002,0.052,0.002,0.019458333,51.3,51.3,3.6,27.62083328,0.002,0.002,0.001,0.00175,0
6800,10/09/2014,2014,21,14.8,5,,,,,,,,,,,,,,,,,,,,10/09/2014,00:00:00,0,0,0,0,0.029,0.034,0.004,0.013791667,0.008,0.047,0.008,0.022666667,44.6,44.6,17.4,26.64166649,0.002,0.002,0.002,0.002,0
6801,11/09/2014,2014,19,74.2,6.9,,,,,,,,,,,,,,,,,,,,11/09/2014,00:00:00,0,0,0,0,0.006,0.03,0.003,0.014166667,0.027,0.054,0.001,0.023625,21.8,44.5,5,25.19583342,0.002,0.002,0.001,0.001125,0
6802,12/09/2014,2014,20,25.9,8.8,,,,,,,,,,,,,,,,,,,,12/09/2014,00:00:00,0,0,0,0,0.017,0.04,0.006,0.0175,0.017,0.046,0.002,0.020833333,20.3,37.1,14.9,24.95833333,0.001,0.003,0.001,0.002333333,0
6803,13/09/2014,2014,19,18.4,7.7,,,,,,,,,,,,,,,,,,,,13/09/2014,00:00:00,0,0,0,0,0.031,0.037,0.007,0.017208333,0.002,0.025,0.001,0.010791667,19.8,37.1,13.6,22.19999973,0.002,0.003,0.001,0.001916667,0
6804,14/09/2014,2014,20,27.7,13.1,,,,,,,,,,,,,,,,,,,,14/09/2014,00:00:00,0,0,0,0,0.013,0.018,0.004,0.00925,0.006,0.02,0.001,0.010458333,18.1,19.8,4,10.9416666,0.002,0.002,0.001,0.001583333,0
6805,15/09/2014,2014,20,18.4,6.7,,,,,,,,,,,,,,,,,,,,15/09/2014,00:00:00,0,0,0,0,0.017,0.034,0.007,0.013208334,0.001,0.046,0.001,0.016083334,18.6,42.7,10,22.90000014,0.002,0.002,0.001,0.001791667,0
6806,16/09/2014,2014,20,40.7,5.5,,,,,,,,,,,,,,,,,,,,16/09/2014,00:00:00,0,0,0,0,0.014,0.03,0.004,0.011125,0.022,0.039,0.004,0.02275,30.5,30.5,3,13.82499999,0.002,0.002,0.001,0.001291667,0
6807,17/09/2014,2014,21,20.5,3.1,,,,,,,,,,,,,,,,,,,,17/09/2014,00:00:00,0,0,0,0,0.023,0.036,0.007,0.018458333,0.007,0.038,0.001,0.016708333,13,33.6,10,20.92500003,0.002,0.003,0.002,0.002083333,0
6808,18/09/2014,2014,20,24.1,7.6,,,,,,,,,,,,,,,,,,,,18/09/2014,00:00:00,0,0,0,0,0.031,0.031,0.006,0.0145,0.001,0.018,0.001,0.00925,34.8,34.8,9.5,18.54166683,0.002,0.002,0.001,0.001333333,0
6809,19/09/2014,2014,20,18.4,10.4,,,,,,,,,,,,,,,,,,,,19/09/2014,00:00:00,0,0,0,0,0.014,0.02,0.005,0.011625,0.005,0.024,0.001,0.012625,22.1,28.4,2.1,17.07499999,0.002,0.002,0.001,0.001125,0
6810,20/09/2014,2014,18,11.2,2.5,,,,,,,,,,,,,,,,,,,,20/09/2014,00:00:00,0,0,0,0,0.021,0.04,0.005,0.017166667,0.003,0.054,0.001,0.017708334,12.8,79.4,6,26.75416684,0.001,0.005,0.001,0.002375,0
6811,21/09/2014,2014,20,14.8,3.7,,,,,,,,,,,,,,,,,,,,21/09/2014,00:00:00,0,0,0,0,0.026,0.042,0.004,0.017625,0.004,0.074,0.001,0.026041667,12.7,60.8,7.2,25.86250003,0.002,0.005,0.002,0.002458333,0
6812,22/09/2014,2014,21,18.4,3.4,,,,,,,,,,,,,,,,,,,,22/09/2014,00:00:00,0,0,0,0,0.004,0.02,0.002,0.009958333,0.016,0.041,0.002,0.019958334,6.3,38.9,4.1,19.70833321,0.002,0.003,0.002,0.002041667,0
6813,23/09/2014,2014,20,37.1,6.2,,,,,,,,,,,,,,,,,,,,23/09/2014,00:00:00,0,0,0,0,0.009,0.032,0.003,0.013541667,0.024,0.03,0.002,0.017875,23.5,36.4,2,18.08333337,0.002,0.003,0.001,0.002083333,0
6814,24/09/2014,2014,20,16.6,5.8,,,,,,,,,,,,,,,,,,,,24/09/2014,00:00:00,0,0,0,0,0.027,0.036,0.006,0.016416667,0.002,0.044,0.001,0.01275,13.9,27.4,4.7,16.51250001,0.002,0.002,0.001,0.001625,0
6815,25/09/2014,2014,20,14.8,3.2,,,,,,,,,,,,,,,,,,,,25/09/2014,00:00:00,0,0,0,0,0.02,0.024,0.005,0.013583333,0.018,0.048,0.002,0.025166667,11.1,25.5,7.3,15.90000002,0.001,0.002,0.001,0.001041667,0
6816,26/09/2014,2014,21,14.8,6.4,,,,,,,,,,,,,,,,,,,,26/09/2014,00:00:00,0,0,0,0,0.008,0.038,0.003,0.014208333,0.022,0.072,0.004,0.028,10.1,51.7,3.7,20.80833329,0.001,0.002,0.001,0.001208333,0
6817,27/09/2014,2014,20,11.2,4.2,,,,,,,,,,,,,,,,,,,,27/09/2014,00:00:00,0,0,0,0,0.018,0.019,0.004,0.010458333,0.019,0.078,0.007,0.034666667,21,30.3,5.7,19.75833329,0.001,0.002,0.001,0.001041667,0
6818,28/09/2014,2014,20,40.7,5.9,,,,,,,,,,,,,,,,,,,,28/09/2014,00:00:00,0,0,0,0,0.009,0.023,0.002,0.008875,0.021,0.057,0.005,0.027875,17,30.4,13,17.75416664,0.001,0.002,0.001,0.001416667,0
6819,29/09/2014,2014,22,31.3,4.6,,,,,,,,,,,,,,,,,,,,29/09/2014,00:00:00,0,0,0,0,0.006,0.033,0.002,0.011041667,0.023,0.04,0.001,0.023625,12.7,33.1,6.2,18.80416665,0.001,0.002,0.001,0.001166667,0
6820,30/09/2014,2014,20,14.8,4.5,,,,,,,,,,,,,,,,,,,,30/09/2014,00:00:00,0,0,0,0,0.015,0.033,0.002,0.017791667,0.03,0.067,0.002,0.025708333,20.2,39.2,2.4,20.07500025,0.001,0.003,0.001,0.002041667,0
6821,01/10/2014,2014,21,11.2,1.6,,,,,,,,,,,,,,,,,,,,01/10/2014,00:00:00,0,0,0,0,0.022,0.032,0.01,0.019041667,0.017,0.052,0.001,0.020125,16.5,51.7,10,28.14166665,0.002,0.003,0.002,0.002166667,0
6822,02/10/2014,2014,21,20.5,6.2,,,,,,,,,,,,,,,,,,,,02/10/2014,00:00:00,0,0,0,0,0.026,0.026,0.008,0.014,0.001,0.029,0.001,0.010333333,21.3,30.7,9.2,19.98750003,0.002,0.002,0.001,0.001083333,0
6823,03/10/2014,2014,20,14.8,7.3,,,,,,,,,,,,,,,,,,,,03/10/2014,00:00:00,0,0,0,0,0.016,0.019,0,0.007375,0.001,0.019,0,0.003875,20.4,29.6,0,9.658333441,0.002,0.003,0,0.000958333,0
6824,04/10/2014,2014,19,20.5,4.3,,,,,,,,,,,,,,,,,,,,04/10/2014,00:00:00,0,0,0,0,0,0.031,0,0.005958333,0,0.043,0,0.008541667,0,25.1,0,3.320833405,0,0,0,0,0
6825,05/10/2014,2014,19,18.4,4.2,,,,,,,,,,,,,,,,,,,,05/10/2014,00:00:00,0,0,0,0,0.016,0.017,0.002,0.00825,0.012,0.046,0.007,0.021458333,18.1,18.1,2.5,9.700000137,0,0,0,0,0
6826,06/10/2014,2014,20,16.6,3.9,,,,,,,,,,,,,,,,,,,,06/10/2014,00:00:00,0,0,0,0,0.006,0.028,0.001,0.01325,0.019,0.036,0.001,0.01875,3.1,27.2,3.1,12.91666672,0,0,0,0,0
6827,07/10/2014,2014,20,18.5,2.8,,,,,,,,,,,,,,,,,,,,07/10/2014,00:00:00,0,0,0,0,0.019,0.019,0,0.006208333,0.002,0.027,0,0.00475,18.6,28.7,0,10.06666674,0,0,0,0,0
6828,08/10/2014,2014,20,13,3.3,,,,,,,,,,,,,,,,,,,,08/10/2014,00:00:00,0,0,0,0,0,0.049,0,0.008333333,0,0.052,0,0.014166667,0,59.3,0,12.36249999,0,0,0,0,0
6829,09/10/2014,2014,19,11.1,2.2,,,,,,,,,,,,,,,,,,,,09/10/2014,00:00:00,0,0,0,0,0.028,0.037,0.007,0.018625,0.012,0.064,0.001,0.026958334,41.6,61.3,17.2,31.28333346,0,0,0,0,0
6830,10/10/2014,2014,20,9.3,2.9,,,,,,,,,,,,,,,,,,,,10/10/2014,00:00:00,0,0,0,0,0.033,0.039,0.004,0.018208334,0.008,0.089,0.002,0.0335,34.8,74.3,19.3,36.02916678,0,0,0,0,0
6831,11/10/2014,2014,20,63,6.3,,,,,,,,,,,,,,,,,,,,11/10/2014,00:00:00,0,0,0,0,0.01,0.029,0.003,0.010416667,0.025,0.085,0.013,0.031583334,20.6,68.5,13.4,26.07083313,0,0,0,0,0
6832,12/10/2014,2014,19,14.8,3.8,,,,,,,,,,,,,,,,,,,,12/10/2014,00:00:00,0,0,0,0,0.008,0.029,0.004,0.010958333,0.022,0.07,0.003,0.031875,11.3,31.1,5.4,19.12916654,0,0,0,0,0
6833,13/10/2014,2014,20,14.8,3.6,,,,,,,,,,,,,,,,,,,,13/10/2014,00:00:00,0,0,0,0,0.006,0.028,0.002,0.012166667,0.023,0.103,0.013,0.040458333,11.6,68.3,9,26.08750017,0,0,0,0,0
6834,14/10/2014,2014,21,22.2,5.3,,,,,,,,,,,,,,,,,,,,14/10/2014,00:00:00,0,0,0,0,0.013,0.044,0.003,0.013916667,0.015,0.038,0.002,0.021333333,17.3,59.2,14.3,28.01250005,0,0,0,0,0
6835,15/10/2014,2014,20,16.7,3.5,,,,,,,,,,,,,,,,,,,,15/10/2014,00:00:00,0,0,0,0,0.029,0.038,0.005,0.015708333,0.008,0.047,0.001,0.021666667,57.9,57.9,13.8,29.78333334,0,0,0,0,0
6836,16/10/2014,2014,19,9.3,1.9,,,,,,,,,,,,,,,,,,,,16/10/2014,00:00:00,0,0,0,0,0.036,0.036,0.003,0.0215,0.002,0.058,0.001,0.020875,52.1,81.4,17.4,41.68333324,0,0,0,0,0
6837,17/10/2014,2014,20,13,3.9,,,,,,,,,,,,,,,,,,,,17/10/2014,00:00:00,0,0,0,0,0.008,0.041,0.005,0.013208333,0.031,0.066,0.002,0.027833333,23.1,47.4,14.4,26.34166666,0,0,0,0,0
6838,18/10/2014,2014,19,9.3,2.6,,,,,,,,,,,,,,,,,,,,18/10/2014,00:00:00,0,0,0,0,0.009,0.033,0.003,0.013083333,0.024,0.071,0.001,0.03475,21.8,48.3,15.2,30.64999966,0,0,0,0,0
6839,19/10/2014,2014,21,18.5,4,,,,,,,,,,,,,,,,,,,,19/10/2014,00:00:00,0,0,0,0,0.028,0.028,0.003,0.010083334,0.028,0.037,0.005,0.022041667,40.1,40.1,10.1,21.08333321,0,0,0,0,0
6840,20/10/2014,2014,20,18.5,5.3,,,,,,,,,,,,,,,,,,,,20/10/2014,00:00:00,0,0,0,0,0.01,0.017,0.002,0.00975,0.02,0.048,0.001,0.019791667,19.3,28.6,5.8,16.63333348,0,0,0,0,0
6841,21/10/2014,2014,21,14.8,5.1,,,,,,,,,,,,,,,,,,,,21/10/2014,00:00:00,0,0,0,0,0.009,0.034,0.002,0.011833333,0.012,0.033,0.001,0.015583333,9.4,44.8,5,19.22500016,0,0,0,0,0
6842,22/10/2014,2014,20,13,4.4,,,,,,,,,,,,,,,,,,,,22/10/2014,00:00:00,0,0,0,0,0.02,0.025,0.006,0.012583333,0.006,0.041,0.004,0.01825,27.2,41.3,4.9,25.42916677,0,0,0,0,0
6843,23/10/2014,2014,21,16.7,3,,,,,,,,,,,,,,,,,,,,23/10/2014,00:00:00,0,0,0,0,0.022,0.03,0.004,0.011666667,0.005,0.037,0.001,0.017083334,26.8,38.9,11.5,19.64583345,0,0,0,0,0
6844,24/10/2014,2014,20,22.2,6.9,,,,,,,,,,,,,,,,,,,,24/10/2014,00:00:00,0,0,0,0,0.013,0.037,0.003,0.01425,0.016,0.035,0.001,0.016416667,25.9,50.5,11.8,23.24583356,0,0,0,0,0
6845,25/10/2014,2014,20,14.8,4.6,,,,,,,,,,,,,,,,,,,,25/10/2014,00:00:00,0,0,0,0,0.018,0.034,0.003,0.01125,0.015,0.042,0.001,0.021583333,39.9,39.9,10.5,20.37916676,0,0,0,0,0
6846,26/10/2014,2014,17,14.8,2.1,,,,,,,,,,,,,,,,,,,,26/10/2014,00:00:00,0,0,0,0,0.032,0.036,0.002,0.015125,0.002,0.045,0.001,0.020833333,27,39.7,11,22.07500017,0,0,0,0,0
6847,27/10/2014,2014,17,13,3.1,,,,,,,,,,,,,,,,,,,,27/10/2014,00:00:00,0,0,0,0,0.033,0.045,0.015,0.028833333,0.001,0.112,0.001,0.030375,48.1,67.6,25.5,47.09583338,0,0,0,0,0
6848,28/10/2014,2014,19,13,2.8,,,,,,,,,,,,,,,,,,,,28/10/2014,00:00:00,0,0,0,0,0.014,0.034,0.003,0.013875,0.016,0.123,0.011,0.04025,31.3,54.1,14.9,29.94583313,0,0,0,0,0
6849,29/10/2014,2014,19,9.3,3.3,,,,,,,,,,,,,,,,,,,,29/10/2014,00:00:00,0,0,0,0,0.008,0.061,0.002,0.018875,0.022,0.077,0.003,0.033291666,21,83.4,15.4,37.008334,0,0,0,0,0
6850,30/10/2014,2014,15,9.3,3.6,,,,,,,,,,,,,,,,,,,,30/10/2014,00:00:00,0,0,0,0,0.044,0.044,0.006,0.020291667,0.008,0.062,0.001,0.02525,53,123.8,20.4,45.93750016,0,0,0,0,0
6851,03/11/2014,2014,23,13,6.8,,,,,,,,,,,,,,,,,,,,03/11/2014,00:00:00,0,0,0,0,0.016,0.042,0.009,0.01925,0.025,0.057,0.002,0.024958333,21.5,63.8,18.8,38.29166651,0,0,0,0,0
6852,04/11/2014,2014,18,33.3,10.5,,,,,,,,,,,,,,,,,,,,04/11/2014,00:00:00,0,0,0,0,0.013,0.026,0.006,0.015833333,0.031,0.034,0.005,0.018083334,33.1,55.9,24.2,35.45833341,0,0,0,0,0
6853,05/11/2014,2014,17,22.2,13,,,,,,,,,,,,,,,,,,,,05/11/2014,00:00:00,0,0,0,0,0.011,0.02,0.004,0.013625,0.015,0.018,0.001,0.006416667,23.7,51.7,10.4,23.77500002,0,0,0,0,0
6854,06/11/2014,2014,17,14.8,3.2,,,,,,,,,,,,,,,,,,,,06/11/2014,00:00:00,0,0,0,0,0.011,0.043,0.009,0.014416667,0.002,0.028,0.001,0.00975,36,56.5,10.9,25.75833352,0,0,0,0,0
6855,07/11/2014,2014,19,13,3.3,,,,,,,,,,,,,,,,,,,,07/11/2014,00:00:00,0,0,0,0,0.012,0.039,0.004,0.012541667,0.001,0.036,0.001,0.009291667,15.2,71.9,5.9,23.36250005,0,0,0,0,0
6856,08/11/2014,2014,20,13,6.4,,,,,,,,,,,,,,,,,,,,08/11/2014,00:00:00,0,0,0,0,0.007,0.017,0.003,0.007208333,0.006,0.026,0.003,0.011291667,10.6,89.9,5.2,19.14166661,0,0,0,0,0
6857,09/11/2014,2014,17,16.7,5.6,,,,,,,,,,,,,,,,,,,,09/11/2014,00:00:00,0,0,0,0,0.005,0.032,0.002,0.009375,0.025,0.043,0.001,0.023833334,15.1,43.2,3.7,16.84583319,0,0,0,0,0
6858,10/11/2014,2014,16,16.7,3.2,,,,,,,,,,,,,,,,,,,,10/11/2014,00:00:00,0,0,0,0,0.026,0.038,0.007,0.023791667,0.004,0.036,0.001,0.008375,26.8,76.3,8.1,37.70833329,0,0.005,0,0.001416667,0
6859,11/11/2014,2014,16,13,5,,,,,,,,,,,,,,,,,,,,11/11/2014,00:00:00,0,0,0,0,0.006,0.018,0.003,0.013041667,0.011,0.011,0.001,0.006125,5.2,24.8,0.2,11.07916659,0.001,0.002,0.001,0.001458333,0
6860,12/11/2014,2014,17,16.7,4.6,,,,,,,,,,,,,,,,,,,,12/11/2014,00:00:00,0,0,0,0,0.014,0.029,0.005,0.013041667,0.004,0.021,0.002,0.010791667,15.5,41.5,1.1,14.11250014,0.002,0.002,0.001,0.00125,0
6861,13/11/2014,2014,16,9.3,2.6,,,,,,,,,,,,,,,,,,,,13/11/2014,00:00:00,0,0,0,0,0.011,0.039,0.009,0.018166667,0.004,0.043,0.001,0.010625,11.9,74.2,5.6,30.22916657,0.001,0.005,0.001,0.002416667,0
6862,14/11/2014,2014,16,9.3,1.7,,,,,,,,,,,,,,,,,,,,14/11/2014,00:00:00,0,0,0,0,0.028,0.038,0.007,0.023375,0.003,0.084,0.001,0.024916667,61,61,6.6,35.82500011,0.002,0.003,0.002,0.002625,0
6863,15/11/2014,2014,18,18.5,4.9,,,,,,,,,,,,,,,,,,,,15/11/2014,00:00:00,0,0,0,0,0.011,0.031,0.003,0.013958333,0.014,0.049,0.001,0.015208333,14.6,53,7,22.25000012,0.002,0.002,0.001,0.001291667,0
6864,16/11/2014,2014,17,33.3,5.8,,,,,,,,,,,,,,,,,,,,16/11/2014,00:00:00,0,0,0,0,0.015,0.04,0.002,0.012625,0.003,0.04,0.001,0.012,13.9,45.9,1.9,18.20833333,0.001,0.004,0.001,0.001708333,0
6865,17/11/2014,2014,16,24.1,5.3,,,,,,,,,,,,,,,,,,,,17/11/2014,00:00:00,0,0,0,0,0.015,0.032,0.003,0.012541667,0.003,0.031,0.001,0.011,9.3,74.6,1.7,22.68749986,0.002,0.008,0.001,0.002041667,0
6866,18/11/2014,2014,15,14.8,4.2,,,,,,,,,,,,,,,,,,,,18/11/2014,00:00:00,0,0,0,0,0.011,0.076,0.004,0.01875,0.006,0.028,0.001,0.009583333,14.8,110.8,2.3,28.95416684,0.001,0.007,0.001,0.002416667,0
6867,19/11/2014,2014,15,9.3,2.9,,,,,,,,,,,,,,,,,,,,19/11/2014,00:00:00,0,0,0,0,0.017,0.025,0.008,0.016,0.001,0.051,0.001,0.015125,15.2,47.7,7.6,27.14583331,0.003,0.003,0.001,0.001625,0
6868,20/11/2014,2014,16,9.3,2,,,,,,,,,,,,,,,,,,,,20/11/2014,00:00:00,0,0,0,0,0.012,0.038,0.002,0.016166667,0.012,0.076,0.001,0.01625,24.9,54.7,2.6,26.17916675,0.001,0.005,0.001,0.002166667,0
6869,21/11/2014,2014,18,11.1,3,,,,,,,,,,,,,,,,,,,,21/11/2014,00:00:00,0,0,0,0,0.017,0.043,0.007,0.018458333,0.001,0.032,0.001,0.010083333,16.8,87.5,12.6,35.99166679,0.002,0.008,0.001,0.0025,0
6870,22/11/2014,2014,18,22.2,6.2,,,,,,,,,,,,,,,,,,,,22/11/2014,00:00:00,0,0,0,0,0.016,0.022,0.002,0.00975,0.002,0.025,0.001,0.010708333,16,36.3,6.8,16.83749994,0.002,0.002,0.001,0.001291667,0
6871,23/11/2014,2014,17,22.2,6,,,,,,,,,,,,,,,,,,,,23/11/2014,00:00:00,0,0,0,0,0.012,0.019,0.002,0.010666667,0.005,0.038,0.001,0.012875,13.1,36.4,4.2,16.80416679,0.001,0.003,0.001,0.001541667,0
6872,24/11/2014,2014,16,9.3,2,,,,,,,,,,,,,,,,,,,,24/11/2014,00:00:00,0,0,0,0,0.01,0.047,0.005,0.018666667,0.013,0.042,0.001,0.013166667,8,98.5,1.9,30.92083322,0.001,0.006,0.001,0.002125,0
6873,25/11/2014,2014,15,16.7,3.9,,,,,,,,,,,,,,,,,,,,25/11/2014,00:00:00,0,0,0,0,0.022,0.059,0.006,0.022375,0.001,0.048,0.001,0.016708334,32.8,134.2,16.3,50.54999979,0.002,0.009,0.001,0.003166667,0
6874,26/11/2014,2014,13,20.4,3.7,,,,,,,,,,,,,,,,,,,,26/11/2014,00:00:00,0,0,0,0,0.008,0.031,0.002,0.01625,0.031,0.057,0.001,0.024291667,23.9,101.4,9.3,38.43750036,0.001,0.007,0.001,0.002,0
6875,27/11/2014,2014,11,22.2,5,,,,,,,,,,,,,,,,,,,,27/11/2014,00:00:00,0,0,0,0,0.029,0.035,0.005,0.017041667,0.002,0.046,0.002,0.017666667,68.5,138.3,13,49.36666663,0.004,0.007,0.001,0.002166667,0
6876,28/11/2014,2014,12,16.7,4.7,,,,,,,,,,,,,,,,,,,,28/11/2014,00:00:00,0,0,0,0,0.006,0.037,0.002,0.016333334,0.025,0.055,0.001,0.020875,40.1,88.4,13,40.62500024,0.001,0.004,0.001,0.001958333,0
6877,29/11/2014,2014,14,20.4,3.9,,,,,,,,,,,,,,,,,,,,29/11/2014,00:00:00,0,0,0,0,0.029,0.035,0.004,0.020375,0.001,0.074,0.001,0.02275,90.9,131.3,17.5,68.71249978,0.006,0.006,0.001,0.003125,0
6878,30/11/2014,2014,15,14.8,3.1,,,,,,,,,,,,,,,,,,,,30/11/2014,00:00:00,0,0,0,0,0.012,0.026,0.002,0.014,0.017,0.082,0.001,0.02375,18.9,77.2,13.9,33.61666663,0.002,0.008,0.001,0.002375,0
6879,01/12/2014,2014,15,11.1,3,,,,,,,,,,,,,,,,,,,,01/12/2014,00:00:00,0,0,0,0,0.019,0.027,0.006,0.01675,0.001,0.061,0.001,0.017583333,17.6,87.5,17.6,43.67083327,0.002,0.006,0.001,0.002541667,0
6880,02/12/2014,2014,14,16.7,5,,,,,,,,,,,,,,,,,,,,02/12/2014,00:00:00,0,0,0,0,0.02,0.035,0.005,0.013958333,0.001,0.07,0.001,0.025583333,84.6,84.6,24.3,47.55416679,0.004,0.004,0.001,0.002375,0
6881,03/12/2014,2014,14,9.3,3.4,,,,,,,,,,,,,,,,,,,,03/12/2014,00:00:00,0,0,0,0,0.03,0.032,0.003,0.018625,0.001,0.066,0.001,0.019,79.2,102.5,28.1,59.79999979,0.005,0.005,0.001,0.003041667,0
6882,04/12/2014,2014,15,11.1,2.9,,,,,,,,,,,,,,,,,,,,04/12/2014,00:00:00,0,0,0,0,0.012,0.033,0.005,0.018833333,0.04,0.075,0.001,0.027833334,67.4,89.9,25.7,58.15833346,0.002,0.006,0.002,0.003208333,0
6883,05/12/2014,2014,15,14.8,2.8,,,,,,,,,,,,,,,,,,,,05/12/2014,00:00:00,0,0,0,0,0.023,0.04,0.008,0.019083333,0.002,0.091,0.001,0.024958333,32.8,127.8,25.1,65.09583354,0.003,0.009,0.002,0.003666667,0
6884,06/12/2014,2014,16,13,3.1,,,,,,,,,,,,,,,,,,,,06/12/2014,00:00:00,0,0,0,0,0.019,0.026,0.005,0.015708333,0.002,0.073,0.001,0.021791667,56.6,101,33.4,52.46250025,0.003,0.007,0.001,0.002791667,0
6885,07/12/2014,2014,15,13,3.6,,,,,,,,,,,,,,,,,,,,07/12/2014,00:00:00,0,0,0,0,0.024,0.024,0.003,0.0105,0.002,0.062,0.002,0.026125,73.1,73.1,23,36.14166665,0.003,0.003,0.001,0.001583333,0
6886,08/12/2014,2014,16,14.8,4.3,,,,,,,,,,,,,,,,,,,,08/12/2014,00:00:00,0,0,0,0,0.031,0.031,0.003,0.015875,0.001,0.039,0.001,0.013041667,50.2,103.5,17.2,43.44583329,0.002,0.006,0.001,0.001875,0
